data_inicio,ano,mes,data_fim,ano_pmo,mes_pmo,numero_revisao,semana_operativa,id_modelo_usina,id_subsistema,subsistema,usina,custo_variavel_unitario
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,1,SE,SUDESTE,ANGRA 1,31.17
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,15,SE,SUDESTE,LUIZORMELO,303.14
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,146,SE,SUDESTE,UTE STA VI,121.49
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,229,SE,SUDESTE,O.PINTADA,112.47
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,68,SE,SUDESTE,TRES LAGOA,262.5
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,110,SE,SUDESTE,FGASPARIAN,548.04
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,174,SE,SUDESTE,NORTEFLU 4,600.8
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,171,SE,SUDESTE,NORTEFLU 1,82.94
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,47,SE,SUDESTE,TERMORIO,329.49
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,9,SE,SUDESTE,CAMPOS,978.1
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,63,SE,SUDESTE,AUR.CHAVES,573.9
2021-07-03,2021,7,2021-07-09,2021,7,1,PMO Julho 2021 - Revisão 1,90,SE,SUDESTE,M.LAGO,738.49
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,155,SE,SUDESTE,GOIANIA 2,1066.14
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,15,SE,SUDESTE,LUIZORMELO,348.84
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,63,SE,SUDESTE,AUR.CHAVES,650.77
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,108,SE,SUDESTE,XAVANTES,1464.89
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,47,SE,SUDESTE,TERMORIO,329.49
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,49,SE,SUDESTE,VIANA,920.04
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,153,SE,SUDESTE,DAIA,1019.32
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,211,SE,SUDESTE,BAIXADA FL,224.6
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,229,SE,SUDESTE,O.PINTADA,112.47
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,146,SE,SUDESTE,UTE STA VI,121.49
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,173,SE,SUDESTE,NORTEFLU 3,180.48
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,194,SE,SUDESTE,TNORTE 2,910.86
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,171,SE,SUDESTE,NORTEFLU 1,82.94
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,86,SE,SUDESTE,SANTA CRUZ,227.91
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,13,SE,SUDESTE,ANGRA 2,20.12
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,172,SE,SUDESTE,NORTEFLU 2,95.16
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,90,SE,SUDESTE,M.LAGO,738.49
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,230,SE,SUDESTE,PREDILECTA,158.95
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,97,SE,SUDESTE,CUBATAO,350.13
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,183,SE,SUDESTE,ATLANTICO,202.37
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,68,SE,SUDESTE,TRES LAGOA,262.5
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,1,SE,SUDESTE,ANGRA 1,31.17
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,12,SE,SUDESTE,CUIABA CC,701.88
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,410.56
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,9,SE,SUDESTE,CAMPOS,978.1
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,762.95
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,548.04
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,600.8
2021-07-10,2021,7,2021-07-16,2021,7,2,PMO Julho 2021 - Revisão 2,65,SE,SUDESTE,ATLAN_CSA,0
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,90,SE,SUDESTE,M.LAGO,738.49
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,171,SE,SUDESTE,NORTEFLU 1,82.94
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,172,SE,SUDESTE,NORTEFLU 2,95.16
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,183,SE,SUDESTE,ATLANTICO,202.37
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,146,SE,SUDESTE,UTE STA VI,121.49
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,108,SE,SUDESTE,XAVANTES,1464.89
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,230,SE,SUDESTE,PREDILECTA,158.95
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,86,SE,SUDESTE,SANTA CRUZ,227.91
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,174,SE,SUDESTE,NORTEFLU 4,600.8
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,65,SE,SUDESTE,ATLAN_CSA,0
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,13,SE,SUDESTE,ANGRA 2,20.12
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,155,SE,SUDESTE,GOIANIA 2,1066.14
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,762.95
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,229,SE,SUDESTE,O.PINTADA,112.47
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,194,SE,SUDESTE,TNORTE 2,910.86
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,62,SE,SUDESTE,SEROPEDICA,410.56
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,15,SE,SUDESTE,LUIZORMELO,348.84
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,63,SE,SUDESTE,AUR.CHAVES,650.77
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,334,SE,SUDESTE,W.ARJONA,1741.11
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,110,SE,SUDESTE,FGASPARIAN,548.04
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,173,SE,SUDESTE,NORTEFLU 3,180.48
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,9,SE,SUDESTE,CAMPOS,978.1
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,153,SE,SUDESTE,DAIA,1019.32
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,49,SE,SUDESTE,VIANA,920.04
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,97,SE,SUDESTE,CUBATAO,350.13
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,1,SE,SUDESTE,ANGRA 1,31.17
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,68,SE,SUDESTE,TRES LAGOA,262.5
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,211,SE,SUDESTE,BAIXADA FL,224.6
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,12,SE,SUDESTE,CUIABA CC,701.88
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,47,SE,SUDESTE,TERMORIO,329.49
2021-07-17,2021,7,2021-07-23,2021,7,3,PMO Julho 2021 - Revisão 3,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,86,SE,SUDESTE,SANTA CRUZ,227.91
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,9,SE,SUDESTE,CAMPOS,978.1
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,172,SE,SUDESTE,NORTEFLU 2,95.16
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,62,SE,SUDESTE,SEROPEDICA,410.56
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,194,SE,SUDESTE,TNORTE 2,910.86
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,153,SE,SUDESTE,DAIA,1019.32
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,1,SE,SUDESTE,ANGRA 1,31.17
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,183,SE,SUDESTE,ATLANTICO,202.37
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,47,SE,SUDESTE,TERMORIO,329.49
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,12,SE,SUDESTE,CUIABA CC,701.88
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,65,SE,SUDESTE,ATLAN_CSA,0
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,97,SE,SUDESTE,CUBATAO,350.13
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,49,SE,SUDESTE,VIANA,920.04
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,230,SE,SUDESTE,PREDILECTA,158.95
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,182,SE,SUDESTE,PALMEIR_GO,762.95
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,229,SE,SUDESTE,O.PINTADA,112.47
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,146,SE,SUDESTE,UTE STA VI,121.49
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,155,SE,SUDESTE,GOIANIA 2,1066.14
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,110,SE,SUDESTE,FGASPARIAN,548.04
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,68,SE,SUDESTE,TRES LAGOA,262.5
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,211,SE,SUDESTE,BAIXADA FL,224.6
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,13,SE,SUDESTE,ANGRA 2,20.12
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,90,SE,SUDESTE,M.LAGO,738.49
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,63,SE,SUDESTE,AUR.CHAVES,650.77
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,108,SE,SUDESTE,XAVANTES,1464.89
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,171,SE,SUDESTE,NORTEFLU 1,82.94
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,173,SE,SUDESTE,NORTEFLU 3,180.48
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,174,SE,SUDESTE,NORTEFLU 4,600.8
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,334,SE,SUDESTE,W.ARJONA,1741.11
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-07-24,2021,7,2021-07-30,2021,7,4,PMO Julho 2021 - Revisão 4,15,SE,SUDESTE,LUIZORMELO,348.84
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,173,SE,SUDESTE,NORTEFLU 3,183.63
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,155,SE,SUDESTE,GOIANIA 2,1065.35
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,230,SE,SUDESTE,PREDILECTA,158.95
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,15,SE,SUDESTE,LUIZORMELO,312.25
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,194,SE,SUDESTE,TNORTE 2,910.86
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,211,SE,SUDESTE,BAIXADA FL,201.85
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,62,SE,SUDESTE,SEROPEDICA,409.94
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,153,SE,SUDESTE,DAIA,1018.6
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,68,SE,SUDESTE,TRES LAGOA,262.08
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,97,SE,SUDESTE,CUBATAO,345.29
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,183,SE,SUDESTE,ATLANTICO,199.08
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,65,SE,SUDESTE,ATLAN_CSA,0
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,1,SE,SUDESTE,ANGRA 1,31.17
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,49,SE,SUDESTE,VIANA,946.6
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,63,SE,SUDESTE,AUR.CHAVES,482.95
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,229,SE,SUDESTE,O.PINTADA,112.47
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,182,SE,SUDESTE,PALMEIR_GO,762.23
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,9,SE,SUDESTE,CAMPOS,978.1
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,90,SE,SUDESTE,M.LAGO,737.31
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,108,SE,SUDESTE,XAVANTES,1463.86
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,146,SE,SUDESTE,UTE STA VI,121.49
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,110,SE,SUDESTE,FGASPARIAN,548.04
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,13,SE,SUDESTE,ANGRA 2,20.12
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,172,SE,SUDESTE,NORTEFLU 2,96.23
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,47,SE,SUDESTE,TERMORIO,328.83
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,171,SE,SUDESTE,NORTEFLU 1,84.73
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,12,SE,SUDESTE,CUIABA CC,675.63
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,86,SE,SUDESTE,SANTA CRUZ,204.96
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,174,SE,SUDESTE,NORTEFLU 4,595.49
2021-06-05,2021,6,2021-06-11,2021,6,1,PMO Junho 2021 - Revisão 1,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,65,SE,SUDESTE,ATLAN_CSA,0
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,63,SE,SUDESTE,AUR.CHAVES,574.01
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,229,SE,SUDESTE,O.PINTADA,112.47
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,172,SE,SUDESTE,NORTEFLU 2,96.23
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,90,SE,SUDESTE,M.LAGO,737.31
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,173,SE,SUDESTE,NORTEFLU 3,183.63
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,155,SE,SUDESTE,GOIANIA 2,1065.35
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,146,SE,SUDESTE,UTE STA VI,121.49
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,194,SE,SUDESTE,TNORTE 2,910.86
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,47,SE,SUDESTE,TERMORIO,328.83
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,86,SE,SUDESTE,SANTA CRUZ,199.25
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,49,SE,SUDESTE,VIANA,930.45
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,153,SE,SUDESTE,DAIA,1018.6
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,9,SE,SUDESTE,CAMPOS,978.1
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,12,SE,SUDESTE,CUIABA CC,675.63
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,595.49
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,548.04
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,211,SE,SUDESTE,BAIXADA FL,196.19
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,762.23
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,13,SE,SUDESTE,ANGRA 2,20.12
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,15,SE,SUDESTE,LUIZORMELO,303.14
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,108,SE,SUDESTE,XAVANTES,1463.86
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,230,SE,SUDESTE,PREDILECTA,158.95
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,409.94
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,68,SE,SUDESTE,TRES LAGOA,262.08
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,1,SE,SUDESTE,ANGRA 1,31.17
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,171,SE,SUDESTE,NORTEFLU 1,84.73
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,183,SE,SUDESTE,ATLANTICO,199.08
2021-06-12,2021,6,2021-06-18,2021,6,2,PMO Junho 2021 - Revisão 2,97,SE,SUDESTE,CUBATAO,345.29
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,211,SE,SUDESTE,BAIXADA FL,196.19
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,183,SE,SUDESTE,ATLANTICO,199.08
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,230,SE,SUDESTE,PREDILECTA,158.95
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,153,SE,SUDESTE,DAIA,1018.6
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,62,SE,SUDESTE,SEROPEDICA,409.94
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,182,SE,SUDESTE,PALMEIR_GO,762.23
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,47,SE,SUDESTE,TERMORIO,328.83
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,68,SE,SUDESTE,TRES LAGOA,262.08
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,13,SE,SUDESTE,ANGRA 2,20.12
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,171,SE,SUDESTE,NORTEFLU 1,84.73
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,9,SE,SUDESTE,CAMPOS,978.1
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,54,SE,SUDESTE,JUIZ DE FO,283.74
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,4,SE,SUDESTE,ST.CRUZ 34,310.41
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,110,SE,SUDESTE,FGASPARIAN,548.04
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,63,SE,SUDESTE,AUR.CHAVES,574.01
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,65,SE,SUDESTE,ATLAN_CSA,0
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,12,SE,SUDESTE,CUIABA CC,675.63
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,86,SE,SUDESTE,SANTA CRUZ,199.25
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,173,SE,SUDESTE,NORTEFLU 3,183.63
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,50,SE,SUDESTE,PIRAT.12 O,470.34
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,97,SE,SUDESTE,CUBATAO,345.29
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,172,SE,SUDESTE,NORTEFLU 2,96.23
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,90,SE,SUDESTE,M.LAGO,737.31
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,146,SE,SUDESTE,UTE STA VI,121.49
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,1,SE,SUDESTE,ANGRA 1,31.17
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,49,SE,SUDESTE,VIANA,930.45
2021-06-19,2021,6,2021-06-25,2021,6,3,PMO Junho 2021 - Revisão 3,229,SE,SUDESTE,O.PINTADA,112.47
