data,hora,ano,mes,id_subsistema,subsistema,valor_demanda,usina_hidraulica_verificada,geracao_pequena_usina_hidraulica_verificada,geracao_usina_termica_verificada,geracao_pequena_usina_termica_verificada,geracao_eolica_verificada,geracao_fotovoltaica_verificada
2023-09-12,05:00:00,2023,9,N,NORTE,741746000000,602115000000,4600,116530000000,22000,36500,0
2023-09-12,19:00:00,2023,9,N,NORTE,793853000000,781754000000,5100,116530000000,21500,30790,0
2023-09-12,09:30:00,2023,9,N,NORTE,778355000000,587399000000,4600,116530000000,21300,31000,96290
2023-09-12,04:00:00,2023,9,N,NORTE,753943000000,611913000000,4600,116530000000,22100,38790,0
2023-09-12,14:00:00,2023,9,N,NORTE,856658000000,614894000000,4600,116530000000,21200,30690,98740
2023-09-12,02:00:00,2023,9,N,NORTE,785844000000,624763000000,4600,116530000000,22100,40410,0
2023-09-12,05:30:00,2023,9,N,NORTE,729050000000,590320000000,4600,116530000000,21900,35690,0
2023-09-12,04:30:00,2023,9,N,NORTE,747251000000,606321000000,4600,116530000000,22100,37690,0
2023-09-12,10:00:00,2023,9,N,NORTE,786078000000,586348000000,4600,116530000000,21300,30590,105570
2023-09-12,09:00:00,2023,9,N,NORTE,767963000000,591340000000,4600,116530000000,21400,31790,83860
2023-09-12,18:00:00,2023,9,N,NORTE,772250000000,754896000000,5000,116530000000,21400,30310,900
2023-09-12,08:30:00,2023,9,N,NORTE,754667000000,590489000000,4600,116530000000,21400,32790,69220
2023-09-12,01:00:00,2023,9,N,NORTE,799828000000,626629000000,4600,116530000000,22100,40310,0
2023-09-12,15:00:00,2023,9,N,NORTE,861934000000,641462000000,4600,118715000000,21200,31210,74770
2023-09-12,17:00:00,2023,9,N,NORTE,805968000000,669743000000,4900,117375000000,21400,31410,18370
2023-09-12,14:30:00,2023,9,N,NORTE,862436000000,624341000000,4600,117519000000,21200,30900,87700
2023-09-12,21:30:00,2023,9,N,NORTE,838984000000,643809000000,5100,122203000000,21700,37000,0
2023-09-12,15:30:00,2023,9,N,NORTE,855428000000,629643000000,4600,119139000000,21300,31590,61330
2023-09-12,20:30:00,2023,9,N,NORTE,817578000000,706104000000,5100,120855000000,21700,34690,0
2023-09-13,02:30:00,2023,9,S,SUL,953195000000,750706000000,76090,26400000000,20300,91050,0
2023-09-13,17:00:00,2023,9,S,SUL,1420075000000,1063824000000,77300,26400000000,19900,118500,16710
2023-09-13,07:30:00,2023,9,S,SUL,1285441000000,881270000000,75790,26400000000,20600,95210,49650
2023-09-13,14:30:00,2023,9,S,SUL,1427056000000,1068454000000,75590,26400000000,19300,116600,136010
2023-09-13,05:30:00,2023,9,S,SUL,1046418000000,801604000000,75790,26400000000,20400,84560,0
2023-09-13,22:30:00,2023,9,S,SUL,1267040000000,1014540000000,78400,26400000000,20700,127000,0
2023-09-13,03:30:00,2023,9,S,SUL,948633000000,736717000000,76090,26400000000,19900,90280,0
2023-09-13,16:30:00,2023,9,S,SUL,1451349000000,1083548000000,76900,26400000000,19500,117790,39350
2023-09-13,15:00:00,2023,9,S,SUL,1427837000000,1083210000000,75790,26400000000,19200,116830,106740
2023-09-13,01:30:00,2023,9,S,SUL,981398000000,787882000000,76400,26400000000,20400,94170,0
2023-09-13,10:30:00,2023,9,S,SUL,1434049000000,901501000000,75490,26400000000,19200,104100,195260
2023-09-13,18:00:00,2023,9,S,SUL,1458767000000,1077792000000,78700,26400000000,19800,118300,0
2023-09-13,12:00:00,2023,9,S,SUL,1338574000000,891227000000,75490,26400000000,19200,115420,216630
2023-09-13,13:00:00,2023,9,S,SUL,1363104000000,932518000000,75390,26400000000,19400,116810,199790
2023-09-13,15:30:00,2023,9,S,SUL,1434958000000,1092117000000,76090,26400000000,19300,117210,82310
2023-09-13,19:00:00,2023,9,S,SUL,1528757000000,1056703000000,78900,26400000000,19400,121290,0
2023-09-13,07:00:00,2023,9,S,SUL,1232995000000,868955000000,75790,26400000000,19800,91490,23110
2023-09-13,04:00:00,2023,9,S,SUL,952409000000,746393000000,76090,26400000000,19700,91180,0
2023-09-13,20:30:00,2023,9,S,SUL,1430649000000,1079363000000,79000,26400000000,19600,128410,0
2023-09-13,18:30:00,2023,9,S,SUL,1505883000000,1111763000000,78800,26400000000,19400,119190,0
2023-09-13,01:00:00,2023,9,S,SUL,1007028000000,687304000000,76600,26400000000,20100,94190,0
2023-09-13,22:00:00,2023,9,S,SUL,1322432000000,1200462000000,78700,26400000000,21100,128020,0
2023-09-13,11:00:00,2023,9,S,SUL,1460228000000,918167000000,75390,26400000000,19300,108660,206400
2023-09-13,09:00:00,2023,9,S,SUL,1369992000000,899611000000,75690,26400000000,19900,94820,139200
2023-09-13,17:30:00,2023,9,S,SUL,1424410000000,1064832000000,78300,26400000000,20000,118290,5200
2023-09-13,08:00:00,2023,9,S,SUL,1335937000000,880534000000,75790,26400000000,20600,96270,82510
2023-09-13,21:00:00,2023,9,S,SUL,1405900000000,1078606000000,79000,26400000000,20300,128700,0
2023-09-13,06:30:00,2023,9,S,SUL,1172685000000,883141000000,75790,26400000000,20100,86410,3600
2023-09-13,20:00:00,2023,9,S,SUL,1465607000000,1009133000000,79000,26400000000,19600,126900,0
2023-09-13,16:00:00,2023,9,S,SUL,1451791000000,1114492000000,76600,26400000000,19100,117500,61080
2023-09-13,11:30:00,2023,9,S,SUL,1429814000000,938011000000,75490,26400000000,19300,112810,214420
2023-09-13,00:00:00,2023,9,S,SUL,1085303000000,594663000000,76800,26400000000,19700,90620,0
2023-09-13,08:30:00,2023,9,S,SUL,1365375000000,904919000000,75790,26400000000,20000,95480,113760
2023-09-13,09:30:00,2023,9,S,SUL,1385494000000,894000000000,75690,26400000000,19700,96150,160710
2023-09-13,14:00:00,2023,9,S,SUL,1420629000000,1021721000000,75390,26400000000,20100,116160,161230
2023-09-13,02:00:00,2023,9,S,SUL,963416000000,750600000000,76400,26400000000,20100,93190,0
2023-09-13,05:00:00,2023,9,S,SUL,996893000000,789277000000,75790,26400000000,19900,87980,0
2023-09-13,19:30:00,2023,9,S,SUL,1507582000000,1013821000000,79000,26400000000,19900,124420,0
2023-09-13,23:30:00,2023,9,S,SUL,1133679000000,886379000000,78000,26400000000,20000,122940,0
2023-09-13,00:30:00,2023,9,S,SUL,1040888000000,625600000000,76700,26400000000,20000,93050,0
2023-09-13,13:30:00,2023,9,S,SUL,1398845000000,978579000000,75390,26400000000,20100,116300,182460
2023-09-13,03:00:00,2023,9,S,SUL,948801000000,737385000000,76090,26400000000,19600,90100,0
2023-09-13,06:00:00,2023,9,S,SUL,1116501000000,874037000000,75790,26400000000,20400,83500,0
2023-09-13,23:00:00,2023,9,S,SUL,1200781000000,950481000000,78300,26400000000,20300,125280,0
2023-09-13,12:30:00,2023,9,S,SUL,1313348000000,872809000000,75490,26400000000,19000,116820,211120
2023-09-13,21:30:00,2023,9,S,SUL,1371495000000,1074764000000,78800,26400000000,20900,128580,0
2023-09-13,04:30:00,2023,9,S,SUL,962095000000,762675000000,75790,26400000000,19800,90770,0
2023-09-13,10:00:00,2023,9,S,SUL,1410667000000,875474000000,75790,26400000000,19500,99510,180540
2023-09-13,00:30:00,2023,9,SE,SUDESTE,4053984000000,3173484000000,158200,245400000000,350810,600,0
2023-09-13,01:30:00,2023,9,SE,SUDESTE,3854507000000,3167175000000,157600,245400000000,350710,600,0
2023-09-13,00:00:00,2023,9,SE,SUDESTE,4171581000000,3469482000000,158800,245400000000,350490,600,0
2023-09-13,01:00:00,2023,9,SE,SUDESTE,3946023000000,3347151000000,157900,245400000000,350910,600,0
2023-09-13,02:00:00,2023,9,SE,SUDESTE,3794119000000,3193123000000,157600,245400000000,350400,600,0
2023-09-13,11:00:00,2023,9,NE,NORDESTE,1264966000000,189920000000,9400,350000000,30100,1239280,667040
2023-09-13,12:00:00,2023,9,NE,NORDESTE,1240807000000,189839000000,9400,350000000,30000,1142210,668080
2023-09-13,01:00:00,2023,9,NE,NORDESTE,1152435000000,201510000000,9400,350000000,31100,1587880,0
2023-09-13,08:30:00,2023,9,NE,NORDESTE,1225338000000,175940000000,9400,350000000,30600,1468780,547950
2023-09-13,07:30:00,2023,9,NE,NORDESTE,1158321000000,182643000000,9400,350000000,30800,1461990,428170
2023-09-13,16:00:00,2023,9,NE,NORDESTE,1304643000000,277575000000,9400,350000000,29400,1166160,311750
2023-09-13,04:30:00,2023,9,NE,NORDESTE,1099647000000,272328000000,9400,350000000,31400,1495550,0
2023-09-13,17:00:00,2023,9,NE,NORDESTE,1240596000000,280468000000,9600,350000000,29600,1218900,60390
2023-09-13,22:30:00,2023,9,NE,NORDESTE,1291995000000,352609000000,9900,350000000,30300,1598510,0
2023-09-13,16:30:00,2023,9,NE,NORDESTE,1288343000000,284409000000,9400,350000000,29500,1193260,194590
2023-09-13,21:30:00,2023,9,NE,NORDESTE,1319691000000,363185000000,9900,350000000,30100,1593500,0
2023-09-13,03:00:00,2023,9,NE,NORDESTE,1106751000000,238864000000,9400,350000000,31200,1527840,0
2023-09-13,20:00:00,2023,9,NE,NORDESTE,1272279000000,271049000000,10000,350000000,29800,1540440,0
2023-09-13,01:30:00,2023,9,NE,NORDESTE,1137542000000,201510000000,9400,350000000,31100,1577400,0
2023-09-13,23:30:00,2023,9,NE,NORDESTE,1238149000000,197067000000,9900,350000000,30500,1579210,0
2023-09-13,02:30:00,2023,9,NE,NORDESTE,1113538000000,144688000000,9400,350000000,31100,1546650,0
2023-09-13,09:30:00,2023,9,NE,NORDESTE,1250862000000,178156000000,9400,350000000,30500,1396550,608090
2023-09-13,07:00:00,2023,9,NE,NORDESTE,1115328000000,184434000000,9400,350000000,31100,1446660,327810
2023-09-13,08:00:00,2023,9,NE,NORDESTE,1199322000000,169919000000,9400,350000000,30800,1476260,499470
2023-09-13,09:00:00,2023,9,NE,NORDESTE,1238938000000,185634000000,9400,350000000,30600,1438420,579190
2023-09-13,06:30:00,2023,9,NE,NORDESTE,1074446000000,186191000000,9400,350000000,31300,1448200,200530
2023-09-13,12:30:00,2023,9,NE,NORDESTE,1234424000000,185595000000,9400,350000000,30000,1108550,655480
2023-09-13,20:30:00,2023,9,NE,NORDESTE,1277569000000,280467000000,10000,350000000,29900,1566710,0
2023-09-13,13:00:00,2023,9,NE,NORDESTE,1259425000000,144688000000,9400,350000000,29900,1083620,635530
2023-09-13,04:00:00,2023,9,NE,NORDESTE,1101742000000,299822000000,9400,350000000,31300,1501830,0
2023-09-13,21:00:00,2023,9,NE,NORDESTE,1302088000000,480538000000,9900,350000000,30100,1584060,0
2023-09-13,17:30:00,2023,9,NE,NORDESTE,1272399000000,280467000000,9900,350000000,29700,1250680,3820
2023-09-13,14:00:00,2023,9,NE,NORDESTE,1307043000000,162688000000,9400,350000000,29800,1063200,582860
2023-09-13,10:30:00,2023,9,NE,NORDESTE,1266109000000,182009000000,9400,350000000,30200,1295430,656440
2023-09-13,23:00:00,2023,9,NE,NORDESTE,1266328000000,151607000000,9900,350000000,30400,1591770,0
2023-09-13,05:00:00,2023,9,NE,NORDESTE,1090447000000,272328000000,9400,350000000,31400,1491440,300
2023-09-13,00:00:00,2023,9,NE,NORDESTE,1186925000000,274648000000,9400,350000000,31000,1598380,0
2023-09-13,05:30:00,2023,9,NE,NORDESTE,1054360000000,172573000000,9400,350000000,31500,1480040,9200
2023-09-13,11:30:00,2023,9,NE,NORDESTE,1261150000000,179638000000,9400,350000000,30000,1186510,670440
2023-09-13,00:30:00,2023,9,NE,NORDESTE,1171745000000,274648000000,9400,350000000,31000,1595130,0
2023-09-13,13:30:00,2023,9,NE,NORDESTE,1286929000000,190819000000,9400,350000000,29900,1068340,611170
2023-09-13,19:00:00,2023,9,NE,NORDESTE,1293212000000,294697000000,9900,350000000,29900,1442540,0
2023-09-13,15:00:00,2023,9,NE,NORDESTE,1322164000000,171300000000,9400,350000000,29600,1098200,488190
2023-09-13,18:00:00,2023,9,NE,NORDESTE,1300384000000,310919000000,9900,350000000,29800,1302610,100
2023-09-13,03:30:00,2023,9,NE,NORDESTE,1101447000000,296020000000,9400,350000000,31300,1512760,0
2023-09-13,10:00:00,2023,9,NE,NORDESTE,1260751000000,190076000000,9400,350000000,30300,1348530,635930
2023-09-13,15:30:00,2023,9,NE,NORDESTE,1318542000000,277358000000,9400,350000000,29500,1132650,411500
2023-09-13,19:30:00,2023,9,NE,NORDESTE,1282603000000,284409000000,10000,350000000,29800,1500180,0
2023-09-13,22:00:00,2023,9,NE,NORDESTE,1310743000000,373831000000,9900,350000000,30200,1598610,0
2023-09-13,06:00:00,2023,9,NE,NORDESTE,1057750000000,144688000000,9400,350000000,31400,1462020,76860
2023-09-13,14:30:00,2023,9,NE,NORDESTE,1323528000000,170188000000,9400,350000000,29700,1073320,544580
2023-09-13,18:30:00,2023,9,NE,NORDESTE,1302493000000,327532000000,9900,350000000,29800,1372720,1300
2023-09-13,02:00:00,2023,9,NE,NORDESTE,1124562000000,244150000000,9400,350000000,31100,1564150,0
2023-09-13,07:00:00,2023,9,SE,SUDESTE,4130153000000,3377998000000,157000,245200000000,347590,500,293460
2023-09-13,08:30:00,2023,9,SE,SUDESTE,4475547000000,3306776000000,157100,245200000000,341200,500,743930
2023-09-13,11:00:00,2023,9,SE,SUDESTE,4842721000000,3275121000000,156800,245200000000,335990,500,1088760
2023-09-13,09:00:00,2023,9,SE,SUDESTE,4553446000000,3278890000000,157000,245200000000,340190,500,845310
2023-09-13,09:30:00,2023,9,SE,SUDESTE,4632309000000,3272258000000,157000,245200000000,339200,500,930380
2023-09-13,10:00:00,2023,9,SE,SUDESTE,4724444000000,3256425000000,157000,245200000000,338300,500,997590
2023-09-13,10:30:00,2023,9,SE,SUDESTE,4794104000000,3303862000000,157000,245200000000,337110,500,1051240
2023-09-13,07:30:00,2023,9,SE,SUDESTE,4233757000000,3275543000000,157100,245200000000,345100,500,457740
2023-09-13,08:00:00,2023,9,SE,SUDESTE,4367835000000,3337026000000,157300,245200000000,342700,500,614080
2023-09-13,19:00:00,2023,9,SE,SUDESTE,5140659000000,4206339000000,163000,245000000000,340810,600,0
2023-09-13,16:00:00,2023,9,SE,SUDESTE,5077744000000,3654952000000,158000,245000000000,336790,600,455240
2023-09-13,16:30:00,2023,9,SE,SUDESTE,5037121000000,3904475000000,159200,245000000000,337390,600,309520
2023-09-13,19:30:00,2023,9,SE,SUDESTE,5123497000000,4192673000000,163500,245000000000,341800,700,0
2023-09-13,20:00:00,2023,9,SE,SUDESTE,5100808000000,4151070000000,163800,245000000000,342700,700,0
2023-09-13,17:30:00,2023,9,SE,SUDESTE,4890812000000,4076126000000,160900,245000000000,338900,600,34420
2023-09-13,18:30:00,2023,9,SE,SUDESTE,5133329000000,4164271000000,162600,245000000000,339810,600,800
2023-09-13,17:00:00,2023,9,SE,SUDESTE,4896219000000,3989624000000,160200,245000000000,338310,600,136370
2023-09-13,18:00:00,2023,9,SE,SUDESTE,4998276000000,4131787000000,162100,245000000000,339210,600,3010
2023-09-13,04:30:00,2023,9,SE,SUDESTE,3724992000000,3019501000000,157300,245300000000,350700,500,0
2023-09-13,06:00:00,2023,9,SE,SUDESTE,4014969000000,3330627000000,157000,245300000000,350490,500,21700
2023-09-13,03:00:00,2023,9,SE,SUDESTE,3709896000000,3033865000000,157400,245300000000,351200,500,0
2023-09-13,03:30:00,2023,9,SE,SUDESTE,3689361000000,3087865000000,157400,245300000000,351290,500,0
2023-09-13,06:30:00,2023,9,SE,SUDESTE,4024133000000,3382266000000,157000,245300000000,349290,500,114800
2023-09-13,05:30:00,2023,9,SE,SUDESTE,3893328000000,3324369000000,157000,245300000000,350690,500,800
2023-09-13,02:30:00,2023,9,SE,SUDESTE,3741772000000,3056909000000,157400,245300000000,350800,500,0
2023-09-13,04:00:00,2023,9,SE,SUDESTE,3689485000000,3088089000000,157400,245300000000,351200,500,0
2023-09-13,05:00:00,2023,9,SE,SUDESTE,3795617000000,3100382000000,157100,245300000000,350600,500,0
2023-09-13,12:30:00,2023,9,SE,SUDESTE,4840285000000,3233349000000,156800,245100000000,336290,500,1081120
2023-09-13,13:30:00,2023,9,SE,SUDESTE,4988811000000,3470083000000,156800,245100000000,336100,500,989130
2023-09-13,15:00:00,2023,9,SE,SUDESTE,5071027000000,3448116000000,157000,245100000000,335500,600,722750
2023-09-13,13:00:00,2023,9,SE,SUDESTE,4913224000000,3250908000000,156800,245100000000,336590,500,1045340
2023-09-13,15:30:00,2023,9,SE,SUDESTE,5078017000000,3566859000000,157300,245100000000,336010,600,602300
2023-09-13,12:00:00,2023,9,SE,SUDESTE,4839278000000,3220172000000,157000,245100000000,336110,500,1101840
2023-09-13,11:30:00,2023,9,SE,SUDESTE,4873232000000,3261635000000,156800,245100000000,336100,500,1105960
2023-09-13,14:30:00,2023,9,SE,SUDESTE,5068258000000,3547307000000,157000,245100000000,335410,500,830120
2023-09-13,14:00:00,2023,9,SE,SUDESTE,5041247000000,3383156000000,156800,245100000000,335600,500,916380
2023-09-13,15:30:00,2023,9,N,NORTE,852220000000,625921000000,4600,116530000000,22100,28310,66470
2023-09-13,20:30:00,2023,9,N,NORTE,814453000000,701137000000,5100,116530000000,22500,33210,0
2023-09-13,02:30:00,2023,9,N,NORTE,749512000000,606281000000,4600,116530000000,22900,39210,0
2023-09-13,21:00:00,2023,9,N,NORTE,824367000000,637568000000,5100,116530000000,22500,34590,0
2023-09-13,22:30:00,2023,9,N,NORTE,850214000000,643720000000,5000,116530000000,22600,37000,0
2023-09-13,03:30:00,2023,9,N,NORTE,731695000000,590964000000,4600,116530000000,22900,36690,0
2023-09-13,00:30:00,2023,9,N,NORTE,772524000000,614505000000,4600,116530000000,22900,38410,0
2023-09-13,12:00:00,2023,9,N,NORTE,792106000000,525444000000,4600,116530000000,22000,29690,123830
2023-09-13,23:30:00,2023,9,N,NORTE,841041000000,640192000000,4900,116530000000,22600,38000,0
2023-09-13,08:00:00,2023,9,N,NORTE,732090000000,563677000000,4600,116530000000,22300,31310,54870
2023-09-13,01:00:00,2023,9,N,NORTE,766814000000,613201000000,4600,116530000000,22900,38790,0
2023-09-13,06:00:00,2023,9,N,NORTE,692380000000,559110000000,4600,116530000000,22700,26210,3240
2023-09-13,16:30:00,2023,9,N,NORTE,840812000000,675157000000,4600,116530000000,22200,28470,34510
2023-09-13,09:30:00,2023,9,N,NORTE,779805000000,543260000000,4600,116530000000,22100,30000,99010
2023-09-13,03:00:00,2023,9,N,NORTE,741494000000,598764000000,4600,116530000000,23000,38590,0
2023-09-13,10:00:00,2023,9,N,NORTE,783844000000,585899000000,4600,116530000000,22100,29690,109610
2023-09-13,13:00:00,2023,9,N,NORTE,819625000000,560374000000,4600,116530000000,22000,28590,117520
2023-09-13,13:30:00,2023,9,N,NORTE,835106000000,583174000000,4600,116530000000,22000,28000,110800
2023-09-13,19:30:00,2023,9,N,NORTE,800884000000,752198000000,5100,116530000000,22400,29900,0
2023-09-13,17:00:00,2023,9,N,NORTE,816978000000,665938000000,4900,116530000000,22200,28310,19110
2023-09-13,07:00:00,2023,9,N,NORTE,692110000000,523467000000,4600,116530000000,22600,30000,24920
2023-09-13,05:30:00,2023,9,N,NORTE,707187000000,577856000000,4600,116530000000,22800,25410,0
2023-09-13,14:00:00,2023,9,N,NORTE,848108000000,605535000000,4600,116530000000,22000,27690,101740
2023-09-13,20:00:00,2023,9,N,NORTE,807378000000,726950000000,5100,116530000000,22500,31590,0
2023-09-13,17:30:00,2023,9,N,NORTE,795466000000,724655000000,4900,116530000000,22200,28100,8730
2023-09-13,19:00:00,2023,9,N,NORTE,793781000000,777454000000,5100,116530000000,22300,28590,0
2023-09-13,11:30:00,2023,9,N,NORTE,792902000000,527064000000,4600,116530000000,22000,29790,122910
2023-09-13,01:30:00,2023,9,N,NORTE,763217000000,611817000000,4600,116530000000,22900,39000,0
2023-09-13,09:00:00,2023,9,N,NORTE,769629000000,540305000000,4600,116530000000,22200,30520,85500
2023-09-13,04:30:00,2023,9,N,NORTE,718894000000,585164000000,4600,116530000000,22900,29690,0
2023-09-13,05:00:00,2023,9,N,NORTE,715293000000,584663000000,4600,116530000000,22900,26590,0
2023-09-13,23:00:00,2023,9,N,NORTE,846829000000,639110000000,4900,116530000000,22600,37480,0
2023-09-13,16:00:00,2023,9,N,NORTE,845098000000,625681000000,4600,116530000000,22100,28470,50980
2023-09-13,18:00:00,2023,9,N,NORTE,778167000000,749400000000,5000,116530000000,22200,27900,900
2023-09-13,14:30:00,2023,9,N,NORTE,853325000000,612370000000,4600,116530000000,22000,27790,91540
2023-09-13,12:30:00,2023,9,N,NORTE,799815000000,534984000000,4600,116530000000,22000,29310,122400
2023-09-13,02:00:00,2023,9,N,NORTE,756623000000,613392000000,4600,116530000000,22900,39210,0
2023-09-13,06:30:00,2023,9,N,NORTE,685373000000,543500000000,4600,116530000000,22700,28100,9940
2023-09-13,00:00:00,2023,9,N,NORTE,777112000000,615272000000,4600,116530000000,22900,37790,0
2023-09-13,08:30:00,2023,9,N,NORTE,752824000000,556735000000,4600,116530000000,22300,31000,69650
2023-09-13,11:00:00,2023,9,N,NORTE,793530000000,584691000000,4600,116530000000,22000,29590,120350
2023-09-13,22:00:00,2023,9,N,NORTE,845919000000,688505000000,5000,116530000000,22500,36310,0
2023-09-13,10:30:00,2023,9,N,NORTE,789709000000,536227000000,4600,116530000000,22000,29480,116450
2023-09-13,18:30:00,2023,9,N,NORTE,785347000000,774144000000,5100,116530000000,22300,28000,200
2023-09-13,21:30:00,2023,9,N,NORTE,838586000000,663740000000,5100,116530000000,22500,35590,0
2023-09-13,07:30:00,2023,9,N,NORTE,708425000000,591189000000,4600,116530000000,22500,31100,39690
2023-09-13,15:00:00,2023,9,N,NORTE,855329000000,619381000000,4600,116530000000,22000,28000,79920
2023-09-13,04:00:00,2023,9,N,NORTE,724576000000,587045000000,4600,116530000000,22900,33470,0
2023-09-13,21:30:00,2023,9,SE,SUDESTE,4965582000000,3877854000000,162600,244900000000,344700,700,0
2023-09-13,23:00:00,2023,9,SE,SUDESTE,4535876000000,3694508000000,161400,244900000000,345210,600,0
2023-09-13,21:00:00,2023,9,SE,SUDESTE,5049103000000,3962800000000,163400,244900000000,344510,700,0
2023-09-13,20:30:00,2023,9,SE,SUDESTE,5088134000000,4029169000000,163600,244900000000,343900,700,0
2023-09-13,22:00:00,2023,9,SE,SUDESTE,4842646000000,3551615000000,162100,244900000000,344800,600,0
2023-09-13,23:30:00,2023,9,SE,SUDESTE,4371641000000,3639318000000,160700,244900000000,345700,600,0
2023-09-13,22:30:00,2023,9,SE,SUDESTE,4714822000000,3578754000000,161800,244900000000,344990,600,0
2023-09-14,22:00:00,2023,9,SE,SUDESTE,4598861000000,3474420000000,150900,244400000000,345400,1900,0
2023-09-14,22:30:00,2023,9,SE,SUDESTE,4481348000000,3659861000000,150600,244400000000,345690,1900,0
2023-09-14,21:30:00,2023,9,SE,SUDESTE,4711184000000,3796961000000,151400,244400000000,345300,1900,0
2023-09-14,20:30:00,2023,9,SE,SUDESTE,4825338000000,4038274000000,152100,244400000000,344100,1900,0
2023-09-14,21:00:00,2023,9,SE,SUDESTE,4780687000000,3811801000000,151700,244400000000,344910,1900,0
2023-09-14,23:00:00,2023,9,SE,SUDESTE,4341908000000,3722639000000,150200,244400000000,346310,1800,0
2023-09-14,23:30:00,2023,9,SE,SUDESTE,4184618000000,3626815000000,149900,244400000000,346400,1800,0
2023-09-14,15:00:00,2023,9,N,NORTE,856033000000,610594000000,4700,116412000000,19500,26900,78820
2023-09-14,20:30:00,2023,9,N,NORTE,815159000000,670400000000,5000,116324000000,20000,28210,0
2023-09-14,15:30:00,2023,9,N,NORTE,851916000000,614460000000,4700,117124000000,19600,27000,64350
2023-09-14,07:30:00,2023,9,NE,NORDESTE,1172745000000,201946000000,9100,350000000,30900,1252600,460130
2023-09-14,02:00:00,2023,9,NE,NORDESTE,1155438000000,223064000000,9100,350000000,31000,1534870,0
2023-09-14,06:00:00,2023,9,NE,NORDESTE,1074847000000,152365000000,9100,350000000,31400,1312380,88050
2023-09-14,18:00:00,2023,9,NE,NORDESTE,1334867000000,482605000000,9700,350000000,29700,1199370,100
2023-09-14,23:00:00,2023,9,NE,NORDESTE,1290902000000,160644000000,9600,350000000,30400,1356790,0
2023-09-14,01:30:00,2023,9,NE,NORDESTE,1170431000000,209172000000,9100,350000000,31000,1556590,0
2023-09-14,12:30:00,2023,9,NE,NORDESTE,1279359000000,152365000000,9100,350000000,29900,816770,671370
2023-09-14,19:00:00,2023,9,NE,NORDESTE,1322693000000,467513000000,9700,350000000,29800,1285910,0
2023-09-14,11:00:00,2023,9,NE,NORDESTE,1292060000000,159865000000,9100,350000000,29900,889660,684330
2023-09-14,21:30:00,2023,9,NE,NORDESTE,1333434000000,423806000000,9700,350000000,30200,1347730,0
2023-09-14,12:00:00,2023,9,NE,NORDESTE,1284319000000,184164000000,9100,350000000,29800,829950,682760
2023-09-14,19:30:00,2023,9,NE,NORDESTE,1309181000000,341591000000,9700,350000000,29900,1312760,0
2023-09-14,04:30:00,2023,9,NE,NORDESTE,1128939000000,289408000000,9100,350000000,31300,1399480,0
2023-09-14,03:30:00,2023,9,NE,NORDESTE,1131862000000,288896000000,9100,350000000,31200,1457920,0
2023-09-14,15:00:00,2023,9,NE,NORDESTE,1356125000000,177001000000,9100,350000000,29500,945910,499280
2023-09-14,13:30:00,2023,9,NE,NORDESTE,1330923000000,152365000000,9100,350000000,29800,832720,627350
2023-09-14,22:00:00,2023,9,NE,NORDESTE,1323819000000,439915000000,9700,350000000,30300,1354320,0
2023-09-14,03:00:00,2023,9,NE,NORDESTE,1139455000000,287645000000,9100,350000000,31100,1486540,0
2023-09-14,16:00:00,2023,9,NE,NORDESTE,1341320000000,302173000000,9100,350000000,29400,1033550,318910
2023-09-14,02:30:00,2023,9,NE,NORDESTE,1146943000000,160799000000,9100,350000000,31000,1511110,0
2023-09-14,04:00:00,2023,9,NE,NORDESTE,1131039000000,284111000000,9100,350000000,31200,1428600,0
2023-09-14,17:00:00,2023,9,NE,NORDESTE,1280692000000,263008000000,9500,350000000,29400,1117410,62900
2023-09-14,18:30:00,2023,9,NE,NORDESTE,1334969000000,525488000000,9700,350000000,29800,1244920,0
2023-09-14,01:00:00,2023,9,NE,NORDESTE,1186021000000,209172000000,9100,350000000,31000,1579160,0
2023-09-14,20:30:00,2023,9,NE,NORDESTE,1298873000000,330976000000,9700,350000000,30100,1335220,0
2023-09-14,06:30:00,2023,9,NE,NORDESTE,1090841000000,152365000000,9100,350000000,31400,1282320,225320
2023-09-14,09:00:00,2023,9,NE,NORDESTE,1252145000000,152365000000,9100,350000000,30300,1134950,613800
2023-09-14,10:00:00,2023,9,NE,NORDESTE,1289218000000,152365000000,9100,350000000,30200,993320,660670
2023-09-14,14:30:00,2023,9,NE,NORDESTE,1357136000000,186030000000,9100,350000000,29500,902560,555350
2023-09-14,15:30:00,2023,9,NE,NORDESTE,1354782000000,269477000000,9100,350000000,29400,991120,420490
2023-09-14,00:30:00,2023,9,NE,NORDESTE,1203451000000,282325000000,9100,350000000,30900,1600360,0
2023-09-14,05:30:00,2023,9,NE,NORDESTE,1076652000000,152365000000,9100,350000000,31400,1344940,11300
2023-09-14,23:30:00,2023,9,NE,NORDESTE,1265421000000,160644000000,9500,350000000,30500,1353930,0
2023-09-14,08:00:00,2023,9,NE,NORDESTE,1208936000000,198336000000,9100,350000000,30700,1236010,532460
2023-09-14,20:00:00,2023,9,NE,NORDESTE,1293661000000,279573000000,9700,350000000,29800,1328220,0
2023-09-14,07:00:00,2023,9,NE,NORDESTE,1132331000000,152365000000,9100,350000000,31300,1262150,359330
2023-09-14,00:00:00,2023,9,NE,NORDESTE,1220120000000,352887000000,9300,350000000,30900,1620880,0
